id,timestamp,hour,district_id,population_index,consumption_heat,metro_passengers,active_businesses,weather,special_event,date,time
552,2025-11-09 13:00:00,13,3,6528,8334.3,15873,1961,小雨,,2025-11-09,13:00:00
553,2025-11-09 13:00:00,13,4,8694,11322.71,17830,1103,晴天,,2025-11-09,13:00:00
554,2025-11-09 13:00:00,13,5,2738,2923.8,10175,958,阴天,,2025-11-09,13:00:00
555,2025-11-09 13:00:00,13,6,5691,5416.54,5782,1832,小雨,,2025-11-09,13:00:00
556,2025-11-09 13:00:00,13,7,6099,6051.88,5244,1553,晴天,,2025-11-09,13:00:00
557,2025-11-09 13:00:00,13,8,11911,11080.56,7190,2291,晴天,,2025-11-09,13:00:00
558,2025-11-09 13:00:00,13,9,2863,3765.35,15296,2689,阴天,,2025-11-09,13:00:00
559,2025-11-09 14:00:00,14,1,12741,16869.66,11181,1855,晴天,体育赛事,2025-11-09,14:00:00
560,2025-11-09 14:00:00,14,2,9965,12427.87,13276,1045,小雨,,2025-11-09,14:00:00
561,2025-11-09 14:00:00,14,3,1906,1555.83,9310,2651,阴天,,2025-11-09,14:00:00
562,2025-11-09 14:00:00,14,4,3916,4097.27,8633,2167,阴天,,2025-11-09,14:00:00
563,2025-11-09 14:00:00,14,5,7485,7932.59,5753,1871,晴天,,2025-11-09,14:00:00
564,2025-11-09 14:00:00,14,6,8028,8785.26,9062,2093,晴天,,2025-11-09,14:00:00
565,2025-11-09 14:00:00,14,7,5947,7397.93,18461,1504,阴天,,2025-11-09,14:00:00
566,2025-11-09 14:00:00,14,8,6963,6335.48,6806,1228,多云,,2025-11-09,14:00:00
567,2025-11-09 14:00:00,14,9,1973,2044.91,7359,2253,多云,,2025-11-09,14:00:00
568,2025-11-09 15:00:00,15,1,6378,5487.96,7489,846,多云,,2025-11-09,15:00:00
569,2025-11-09 15:00:00,15,2,5663,6657.75,12135,1758,小雨,,2025-11-09,15:00:00
570,2025-11-09 15:00:00,15,3,5319,7802.52,10119,1945,小雨,,2025-11-09,15:00:00
571,2025-11-09 15:00:00,15,4,6766,10118.9,7401,2601,阴天,,2025-11-09,15:00:00
572,2025-11-09 15:00:00,15,5,6632,5657.29,7484,754,小雨,,2025-11-09,15:00:00
573,2025-11-09 15:00:00,15,6,12631,11432.63,12031,2282,晴天,,2025-11-09,15:00:00
574,2025-11-09 15:00:00,15,7,10080,10493.17,16401,2484,阴天,,2025-11-09,15:00:00
575,2025-11-09 15:00:00,15,8,6461,6707.12,14988,2976,多云,,2025-11-09,15:00:00
576,2025-11-09 15:00:00,15,9,6063,8271.88,7856,1014,晴天,,2025-11-09,15:00:00
577,2025-11-09 16:00:00,16,1,8390,7764.36,16579,2159,阴天,,2025-11-09,16:00:00
578,2025-11-09 16:00:00,16,2,7419,6154.31,15680,2092,阴天,,2025-11-09,16:00:00
579,2025-11-09 16:00:00,16,3,6251,6182.26,10328,782,晴天,,2025-11-09,16:00:00
580,2025-11-09 16:00:00,16,4,4554,4965.08,12760,2192,多云,,2025-11-09,16:00:00
581,2025-11-09 16:00:00,16,5,4979,6339.42,15693,2778,小雨,,2025-11-09,16:00:00
582,2025-11-09 16:00:00,16,6,13816,18923.51,5650,876,阴天,,2025-11-09,16:00:00
583,2025-11-09 16:00:00,16,7,5502,6924.21,18492,2686,多云,,2025-11-09,16:00:00
584,2025-11-09 16:00:00,16,8,2956,2682.01,14397,2319,阴天,,2025-11-09,16:00:00
585,2025-11-09 16:00:00,16,9,9265,13093.85,15561,1271,小雨,,2025-11-09,16:00:00
586,2025-11-09 17:00:00,17,1,2467,3304.41,10639,2704,小雨,,2025-11-09,17:00:00
587,2025-11-09 17:00:00,17,2,12338,16640.51,6529,2517,多云,,2025-11-09,17:00:00
588,2025-11-09 17:00:00,17,3,4056,4904.57,14112,1505,晴天,,2025-11-09,17:00:00
589,2025-11-09 17:00:00,17,4,1446,1679.88,6958,1858,晴天,,2025-11-09,17:00:00
590,2025-11-09 17:00:00,17,5,5638,4575.88,9907,1235,多云,,2025-11-09,17:00:00
591,2025-11-09 17:00:00,17,6,9347,11451.08,9753,2456,阴天,,2025-11-09,17:00:00
592,2025-11-09 17:00:00,17,7,3506,3960.38,7330,2932,阴天,,2025-11-09,17:00:00
593,2025-11-09 17:00:00,17,8,8296,6730.26,8616,1003,阴天,,2025-11-09,17:00:00
594,2025-11-09 17:00:00,17,9,10630,10838.2,15617,930,阴天,,2025-11-09,17:00:00
595,2025-11-09 18:00:00,18,1,2964,4108.89,13057,2759,晴天,,2025-11-09,18:00:00
596,2025-11-09 18:00:00,18,2,4214,4360.76,6939,2410,多云,演唱会,2025-11-09,18:00:00
597,2025-11-09 18:00:00,18,3,3430,2902.64,13916,1499,多云,,2025-11-09,18:00:00
598,2025-11-09 18:00:00,18,4,6686,7310.96,11699,1712,多云,,2025-11-09,18:00:00
599,2025-11-09 18:00:00,18,5,2293,3075.32,14028,2163,阴天,,2025-11-09,18:00:00
600,2025-11-09 18:00:00,18,6,9674,12229.42,7495,1889,多云,,2025-11-09,18:00:00
601,2025-11-09 18:00:00,18,7,4998,7184.63,19302,1000,阴天,,2025-11-09,18:00:00
602,2025-11-09 18:00:00,18,8,9598,14163.42,8054,1074,小雨,,2025-11-09,18:00:00
603,2025-11-09 18:00:00,18,9,4201,5461.91,19163,1875,晴天,,2025-11-09,18:00:00
604,2025-11-09 19:00:00,19,1,5031,5800.82,17518,735,小雨,,2025-11-09,19:00:00
605,2025-11-09 19:00:00,19,2,1620,1855.81,9624,557,小雨,,2025-11-09,19:00:00
606,2025-11-09 19:00:00,19,3,7784,7309.99,10249,1573,阴天,,2025-11-09,19:00:00
607,2025-11-09 19:00:00,19,4,11891,10867.0,14090,2196,阴天,,2025-11-09,19:00:00
608,2025-11-09 19:00:00,19,5,14198,12051.4,19131,2663,晴天,,2025-11-09,19:00:00
609,2025-11-09 19:00:00,19,6,4219,5205.89,8291,2981,阴天,,2025-11-09,19:00:00
610,2025-11-09 19:00:00,19,7,4043,4621.46,9478,2786,小雨,,2025-11-09,19:00:00
611,2025-11-09 19:00:00,19,8,4708,5794.3,11939,2688,多云,,2025-11-09,19:00:00
612,2025-11-09 19:00:00,19,9,1764,2261.84,7334,1776,晴天,,2025-11-09,19:00:00
613,2025-11-09 20:00:00,20,1,9076,9569.1,9882,915,多云,,2025-11-09,20:00:00
614,2025-11-09 20:00:00,20,2,3987,5968.3,6132,509,阴天,,2025-11-09,20:00:00
615,2025-11-09 20:00:00,20,3,4722,5408.98,6486,2255,晴天,,2025-11-09,20:00:00
616,2025-11-09 20:00:00,20,4,13860,19279.15,6030,1459,晴天,,2025-11-09,20:00:00
617,2025-11-09 20:00:00,20,5,7115,8828.94,5548,2687,多云,,2025-11-09,20:00:00
618,2025-11-09 20:00:00,20,6,2590,2337.96,10259,1643,阴天,,2025-11-09,20:00:00
619,2025-11-09 20:00:00,20,7,2936,3823.8,7483,1747,小雨,,2025-11-09,20:00:00
620,2025-11-09 20:00:00,20,8,4944,7185.17,16483,2085,多云,,2025-11-09,20:00:00
621,2025-11-09 20:00:00,20,9,6886,6571.01,12472,2947,多云,,2025-11-09,20:00:00
622,2025-11-09 21:00:00,21,1,5287,6291.8,9880,1311,阴天,,2025-11-09,21:00:00
623,2025-11-09 21:00:00,21,2,2724,2652.05,11428,2519,阴天,,2025-11-09,21:00:00
624,2025-11-09 21:00:00,21,3,10118,14954.14,17916,1369,小雨,,2025-11-09,21:00:00
625,2025-11-09 21:00:00,21,4,5492,5110.78,13138,633,多云,,2025-11-09,21:00:00
626,2025-11-09 21:00:00,21,5,2415,3458.99,19906,1372,阴天,,2025-11-09,21:00:00
627,2025-11-09 21:00:00,21,6,11897,12349.39,15641,1019,晴天,,2025-11-09,21:00:00
628,2025-11-09 21:00:00,21,7,9151,7583.57,11993,2645,晴天,,2025-11-09,21:00:00
629,2025-11-09 21:00:00,21,8,7566,7816.69,9550,1132,多云,,2025-11-09,21:00:00
630,2025-11-09 21:00:00,21,9,9683,9917.52,8739,1470,晴天,,2025-11-09,21:00:00
631,2025-11-09 22:00:00,22,1,12237,11600.17,10062,923,小雨,,2025-11-09,22:00:00
632,2025-11-09 22:00:00,22,2,6948,7258.4,14406,1529,多云,,2025-11-09,22:00:00
633,2025-11-09 22:00:00,22,3,9772,14045.54,8187,1507,晴天,,2025-11-09,22:00:00
634,2025-11-09 22:00:00,22,4,3917,5805.16,11362,979,多云,,2025-11-09,22:00:00
635,2025-11-09 22:00:00,22,5,12861,13379.39,12741,1648,小雨,,2025-11-09,22:00:00
636,2025-11-09 22:00:00,22,6,12839,12107.03,5179,2530,晴天,,2025-11-09,22:00:00
637,2025-11-09 22:00:00,22,7,3075,3464.25,12970,1806,多云,,2025-11-09,22:00:00
638,2025-11-09 22:00:00,22,8,1900,1988.47,19288,2874,小雨,,2025-11-09,22:00:00
639,2025-11-09 22:00:00,22,9,10221,9600.04,11544,2713,多云,,2025-11-09,22:00:00
640,2025-11-09 23:00:00,23,1,3764,3243.01,5307,1545,多云,,2025-11-09,23:00:00
641,2025-11-09 23:00:00,23,2,13467,17066.51,14295,1806,晴天,,2025-11-09,23:00:00
642,2025-11-09 23:00:00,23,3,7708,9584.63,18131,1701,晴天,,2025-11-09,23:00:00
643,2025-11-09 23:00:00,23,4,3487,4593.12,13652,857,阴天,,2025-11-09,23:00:00
644,2025-11-09 23:00:00,23,5,9382,9872.43,14760,615,多云,,2025-11-09,23:00:00
645,2025-11-09 23:00:00,23,6,3809,5568.39,7872,570,小雨,,2025-11-09,23:00:00
646,2025-11-09 23:00:00,23,7,14394,20491.54,11886,633,多云,,2025-11-09,23:00:00
647,2025-11-09 23:00:00,23,8,12624,10354.16,18251,1590,晴天,,2025-11-09,23:00:00
648,2025-11-09 23:00:00,23,9,14539,15688.71,15369,620,小雨,,2025-11-09,23:00:00
649,2025-11-08 00:00:00,0,1,3594,4854.7,958,1951,晴天,,2025-11-08,00:00:00
650,2025-11-08 00:00:00,0,2,3979,3204.18,1689,1999,阴天,,2025-11-08,00:00:00
651,2025-11-08 00:00:00,0,3,3516,3622.82,1589,1519,晴天,,2025-11-08,00:00:00
652,2025-11-08 00:00:00,0,4,6420,7563.77,284,2395,晴天,,2025-11-08,00:00:00
653,2025-11-08 00:00:00,0,5,6438,8378.63,1627,2613,阴天,,2025-11-08,00:00:00
654,2025-11-08 00:00:00,0,6,2823,2688.65,600,2031,小雨,,2025-11-08,00:00:00
655,2025-11-08 00:00:00,0,7,1143,1289.84,475,2747,阴天,,2025-11-08,00:00:00
656,2025-11-08 00:00:00,0,8,3568,4409.65,517,1713,晴天,节日活动,2025-11-08,00:00:00
657,2025-11-08 00:00:00,0,9,3357,4228.08,1901,2925,多云,,2025-11-08,00:00:00
658,2025-11-08 01:00:00,1,1,1888,1979.39,1551,1310,阴天,,2025-11-08,01:00:00
659,2025-11-08 01:00:00,1,2,4780,4098.86,358,1243,阴天,,2025-11-08,01:00:00
660,2025-11-08 01:00:00,1,3,3162,3608.18,1375,553,晴天,,2025-11-08,01:00:00
661,2025-11-08 01:00:00,1,4,3793,5393.71,1122,1473,多云,,2025-11-08,01:00:00
662,2025-11-08 01:00:00,1,5,5278,7488.0,432,2542,小雨,,2025-11-08,01:00:00
663,2025-11-08 01:00:00,1,6,6092,7311.79,1095,743,阴天,,2025-11-08,01:00:00
664,2025-11-08 01:00:00,1,7,3425,3748.73,470,1776,阴天,,2025-11-08,01:00:00
665,2025-11-08 01:00:00,1,8,6539,8930.8,1522,2014,多云,,2025-11-08,01:00:00
666,2025-11-08 01:00:00,1,9,1199,1027.45,1481,2623,晴天,,2025-11-08,01:00:00
667,2025-11-08 02:00:00,2,1,6437,8065.46,860,573,阴天,,2025-11-08,02:00:00
668,2025-11-08 02:00:00,2,2,8193,7701.8,1829,812,多云,,2025-11-08,02:00:00
669,2025-11-08 02:00:00,2,3,8349,10363.38,1970,2764,晴天,,2025-11-08,02:00:00
670,2025-11-08 02:00:00,2,4,3579,4167.71,1065,1103,阴天,,2025-11-08,02:00:00
671,2025-11-08 02:00:00,2,5,7244,10183.53,311,1558,晴天,,2025-11-08,02:00:00
672,2025-11-08 02:00:00,2,6,4978,7020.32,248,2349,阴天,,2025-11-08,02:00:00
673,2025-11-08 02:00:00,2,7,3259,3841.63,1671,1759,多云,,2025-11-08,02:00:00
674,2025-11-08 02:00:00,2,8,1473,1504.28,1493,2983,小雨,,2025-11-08,02:00:00
675,2025-11-08 02:00:00,2,9,4322,5026.46,736,1935,阴天,,2025-11-08,02:00:00
676,2025-11-08 03:00:00,3,1,6536,5379.62,343,2454,小雨,,2025-11-08,03:00:00
677,2025-11-08 03:00:00,3,2,1794,2663.39,1283,2632,小雨,,2025-11-08,03:00:00
678,2025-11-08 03:00:00,3,3,2913,3603.22,900,1681,阴天,,2025-11-08,03:00:00
679,2025-11-08 03:00:00,3,4,4708,4555.78,1469,1567,多云,,2025-11-08,03:00:00
680,2025-11-08 03:00:00,3,5,6177,8814.8,285,1457,小雨,,2025-11-08,03:00:00
681,2025-11-08 03:00:00,3,6,5254,4567.93,316,547,多云,,2025-11-08,03:00:00
682,2025-11-08 03:00:00,3,7,5118,4157.4,1927,584,晴天,,2025-11-08,03:00:00
683,2025-11-08 03:00:00,3,8,5880,8298.97,1501,674,阴天,,2025-11-08,03:00:00
684,2025-11-08 03:00:00,3,9,2993,2415.73,696,1457,晴天,,2025-11-08,03:00:00
685,2025-11-08 04:00:00,4,1,8365,9695.78,744,2502,阴天,,2025-11-08,04:00:00
686,2025-11-08 04:00:00,4,2,6167,6687.96,1133,647,多云,,2025-11-08,04:00:00
687,2025-11-08 04:00:00,4,3,4253,6377.24,1036,1187,小雨,,2025-11-08,04:00:00
688,2025-11-08 04:00:00,4,4,2700,2421.19,1857,2169,阴天,,2025-11-08,04:00:00
689,2025-11-08 04:00:00,4,5,5433,6531.09,1067,945,晴天,,2025-11-08,04:00:00
690,2025-11-08 04:00:00,4,6,1441,1379.34,1775,1721,小雨,,2025-11-08,04:00:00
691,2025-11-08 04:00:00,4,7,8921,10914.93,1332,1666,阴天,,2025-11-08,04:00:00
692,2025-11-08 04:00:00,4,8,2193,2361.6,989,1929,晴天,,2025-11-08,04:00:00
693,2025-11-08 04:00:00,4,9,5485,6365.88,1841,1750,晴天,,2025-11-08,04:00:00
694,2025-11-08 05:00:00,5,1,7805,9685.33,715,2990,阴天,,2025-11-08,05:00:00
695,2025-11-08 05:00:00,5,2,4854,5138.38,1863,2086,晴天,,2025-11-08,05:00:00
696,2025-11-08 05:00:00,5,3,2245,2486.64,649,1639,阴天,,2025-11-08,05:00:00
697,2025-11-08 05:00:00,5,4,4997,5018.79,1085,2912,阴天,,2025-11-08,05:00:00
698,2025-11-08 05:00:00,5,5,2927,2887.0,1621,2905,小雨,,2025-11-08,05:00:00
699,2025-11-08 05:00:00,5,6,3488,4411.55,1934,1710,阴天,,2025-11-08,05:00:00
700,2025-11-08 05:00:00,5,7,7035,6972.04,222,1444,小雨,,2025-11-08,05:00:00
701,2025-11-08 05:00:00,5,8,7720,7923.18,988,2651,小雨,,2025-11-08,05:00:00
702,2025-11-08 05:00:00,5,9,3268,3962.19,881,1640,阴天,,2025-11-08,05:00:00
703,2025-11-08 06:00:00,6,1,2631,3344.31,12449,905,阴天,,2025-11-08,06:00:00
704,2025-11-08 06:00:00,6,2,2316,3429.76,11892,945,晴天,,2025-11-08,06:00:00
705,2025-11-08 06:00:00,6,3,8790,7832.36,6442,738,晴天,,2025-11-08,06:00:00
706,2025-11-08 06:00:00,6,4,6869,7750.55,13602,659,小雨,,2025-11-08,06:00:00
707,2025-11-08 06:00:00,6,5,7530,10237.93,5058,2018,阴天,,2025-11-08,06:00:00
708,2025-11-08 06:00:00,6,6,5337,4972.32,15530,2444,晴天,,2025-11-08,06:00:00
709,2025-11-08 06:00:00,6,7,5027,7167.65,17225,1466,多云,,2025-11-08,06:00:00
710,2025-11-08 06:00:00,6,8,1991,2488.58,8070,1772,小雨,,2025-11-08,06:00:00
711,2025-11-08 06:00:00,6,9,9411,12533.53,11088,1515,晴天,,2025-11-08,06:00:00
712,2025-11-08 07:00:00,7,1,5184,5911.61,16389,507,多云,,2025-11-08,07:00:00
713,2025-11-08 07:00:00,7,2,5939,5899.21,7162,1875,小雨,,2025-11-08,07:00:00
714,2025-11-08 07:00:00,7,3,1440,1357.14,13651,2691,晴天,,2025-11-08,07:00:00
715,2025-11-08 07:00:00,7,4,2765,2415.23,18425,617,晴天,,2025-11-08,07:00:00
716,2025-11-08 07:00:00,7,5,6495,5199.26,18583,556,晴天,,2025-11-08,07:00:00
717,2025-11-08 07:00:00,7,6,1910,2242.68,17023,1152,晴天,,2025-11-08,07:00:00
718,2025-11-08 07:00:00,7,7,7889,10143.96,5421,2937,晴天,,2025-11-08,07:00:00
719,2025-11-08 07:00:00,7,8,2050,2343.3,18891,655,多云,,2025-11-08,07:00:00
720,2025-11-08 07:00:00,7,9,2615,3068.22,13713,1266,小雨,,2025-11-08,07:00:00
721,2025-11-08 08:00:00,8,1,2837,2484.87,11732,1389,多云,,2025-11-08,08:00:00
722,2025-11-08 08:00:00,8,2,8547,11339.75,19697,2880,晴天,,2025-11-08,08:00:00
723,2025-11-08 08:00:00,8,3,2867,2726.1,14808,1828,小雨,,2025-11-08,08:00:00
724,2025-11-08 08:00:00,8,4,2127,1989.86,15012,1373,多云,,2025-11-08,08:00:00
725,2025-11-08 08:00:00,8,5,4821,6580.06,11835,1231,晴天,,2025-11-08,08:00:00
726,2025-11-08 08:00:00,8,6,6024,5627.58,11681,2092,阴天,,2025-11-08,08:00:00
727,2025-11-08 08:00:00,8,7,5374,6151.1,14194,2614,晴天,,2025-11-08,08:00:00
728,2025-11-08 08:00:00,8,8,4731,5095.33,5219,649,阴天,,2025-11-08,08:00:00
729,2025-11-08 08:00:00,8,9,6084,6196.25,17114,1814,晴天,,2025-11-08,08:00:00
730,2025-11-08 09:00:00,9,1,9574,14146.5,6032,2596,小雨,,2025-11-08,09:00:00
731,2025-11-08 09:00:00,9,2,3364,3453.44,14542,2711,多云,,2025-11-08,09:00:00
732,2025-11-08 09:00:00,9,3,2163,3185.92,5819,1443,晴天,,2025-11-08,09:00:00
733,2025-11-08 09:00:00,9,4,5053,5445.28,17029,2135,小雨,,2025-11-08,09:00:00
734,2025-11-08 09:00:00,9,5,1946,1822.54,9722,2022,阴天,,2025-11-08,09:00:00
735,2025-11-08 09:00:00,9,6,8333,9493.21,5456,2789,阴天,,2025-11-08,09:00:00
736,2025-11-08 09:00:00,9,7,8286,7566.98,17822,2870,小雨,,2025-11-08,09:00:00
737,2025-11-08 09:00:00,9,8,2052,2971.09,14540,2890,小雨,,2025-11-08,09:00:00
738,2025-11-08 09:00:00,9,9,3599,5309.98,15431,2797,晴天,,2025-11-08,09:00:00
739,2025-11-08 10:00:00,10,1,1509,1478.93,15581,1915,多云,,2025-11-08,10:00:00
740,2025-11-08 10:00:00,10,2,2623,3158.19,15101,706,小雨,,2025-11-08,10:00:00
741,2025-11-08 10:00:00,10,3,7455,9026.51,8097,812,小雨,,2025-11-08,10:00:00
742,2025-11-08 10:00:00,10,4,7517,10382.66,14137,2366,阴天,,2025-11-08,10:00:00
743,2025-11-08 10:00:00,10,5,9393,11382.82,8468,790,多云,,2025-11-08,10:00:00
744,2025-11-08 10:00:00,10,6,5352,6354.61,9649,2110,小雨,,2025-11-08,10:00:00
745,2025-11-08 10:00:00,10,7,6245,8369.48,7974,1908,多云,,2025-11-08,10:00:00
746,2025-11-08 10:00:00,10,8,1176,1029.03,14364,1922,晴天,,2025-11-08,10:00:00
747,2025-11-08 10:00:00,10,9,4261,4123.39,13684,2374,多云,,2025-11-08,10:00:00
748,2025-11-08 11:00:00,11,1,2753,3013.05,7435,2054,小雨,,2025-11-08,11:00:00
749,2025-11-08 11:00:00,11,2,2108,1723.49,18768,1238,小雨,,2025-11-08,11:00:00
750,2025-11-08 11:00:00,11,3,6539,9516.08,15752,2078,阴天,,2025-11-08,11:00:00
751,2025-11-08 11:00:00,11,4,6519,8903.07,5669,558,阴天,,2025-11-08,11:00:00
752,2025-11-08 11:00:00,11,5,4935,6500.39,9621,2006,阴天,,2025-11-08,11:00:00
753,2025-11-08 11:00:00,11,6,8511,10811.91,12923,2469,晴天,,2025-11-08,11:00:00
754,2025-11-08 11:00:00,11,7,2057,1719.12,12290,2642,阴天,,2025-11-08,11:00:00
755,2025-11-08 11:00:00,11,8,7937,8534.09,5943,1465,晴天,,2025-11-08,11:00:00
756,2025-11-08 11:00:00,11,9,7255,9857.54,10589,2584,小雨,,2025-11-08,11:00:00
757,2025-11-08 12:00:00,12,1,10704,11464.61,10376,1814,阴天,,2025-11-08,12:00:00
758,2025-11-08 12:00:00,12,2,7018,8941.53,11730,2532,多云,,2025-11-08,12:00:00
759,2025-11-08 12:00:00,12,3,6554,5809.2,18177,521,阴天,,2025-11-08,12:00:00
760,2025-11-08 12:00:00,12,4,1346,1419.0,5554,2348,多云,,2025-11-08,12:00:00
761,2025-11-08 12:00:00,12,5,8168,9939.42,12183,1275,小雨,,2025-11-08,12:00:00
762,2025-11-08 12:00:00,12,6,2935,3890.02,8977,2205,小雨,,2025-11-08,12:00:00
763,2025-11-08 12:00:00,12,7,5032,7296.67,13479,1089,小雨,,2025-11-08,12:00:00
764,2025-11-08 12:00:00,12,8,9559,8362.4,8280,963,小雨,,2025-11-08,12:00:00
765,2025-11-08 12:00:00,12,9,6737,8443.08,17752,2118,晴天,,2025-11-08,12:00:00
766,2025-11-08 13:00:00,13,1,8606,11478.52,16387,2393,晴天,,2025-11-08,13:00:00
767,2025-11-08 13:00:00,13,2,5160,5882.7,11336,2151,阴天,,2025-11-08,13:00:00
768,2025-11-08 13:00:00,13,3,6639,6625.96,6868,2562,小雨,,2025-11-08,13:00:00
769,2025-11-08 13:00:00,13,4,3270,3789.09,17919,2201,小雨,,2025-11-08,13:00:00
770,2025-11-08 13:00:00,13,5,7774,8755.92,19591,1995,晴天,,2025-11-08,13:00:00
771,2025-11-08 13:00:00,13,6,4086,4184.38,12853,799,多云,,2025-11-08,13:00:00
772,2025-11-08 13:00:00,13,7,9281,13755.91,19079,2187,晴天,,2025-11-08,13:00:00
773,2025-11-08 13:00:00,13,8,4803,6672.47,8699,1572,晴天,,2025-11-08,13:00:00
774,2025-11-08 13:00:00,13,9,3109,3913.74,15125,1766,阴天,,2025-11-08,13:00:00
775,2025-11-08 14:00:00,14,1,6488,6013.75,7404,1225,多云,,2025-11-08,14:00:00
776,2025-11-08 14:00:00,14,2,2363,3542.85,15820,1626,晴天,,2025-11-08,14:00:00
777,2025-11-08 14:00:00,14,3,3289,4298.97,13202,2801,晴天,,2025-11-08,14:00:00
778,2025-11-08 14:00:00,14,4,1907,2578.05,9672,1017,晴天,,2025-11-08,14:00:00
779,2025-11-08 14:00:00,14,5,6219,8950.77,17216,1937,阴天,,2025-11-08,14:00:00
780,2025-11-08 14:00:00,14,6,6975,8933.29,8615,1234,晴天,,2025-11-08,14:00:00
781,2025-11-08 14:00:00,14,7,5417,7575.62,15862,807,小雨,,2025-11-08,14:00:00
782,2025-11-08 14:00:00,14,8,6831,6932.08,10256,2103,小雨,,2025-11-08,14:00:00
783,2025-11-08 14:00:00,14,9,3238,4039.96,9786,826,晴天,,2025-11-08,14:00:00
784,2025-11-08 15:00:00,15,1,5306,7243.79,6636,1420,阴天,,2025-11-08,15:00:00
785,2025-11-08 15:00:00,15,2,12686,14473.65,16297,2238,晴天,,2025-11-08,15:00:00
786,2025-11-08 15:00:00,15,3,3226,2975.87,6085,1092,阴天,,2025-11-08,15:00:00
787,2025-11-08 15:00:00,15,4,2026,2850.96,8517,872,晴天,,2025-11-08,15:00:00
788,2025-11-08 15:00:00,15,5,3026,3101.61,20000,2522,小雨,,2025-11-08,15:00:00
789,2025-11-08 15:00:00,15,6,2663,2422.34,17606,887,小雨,,2025-11-08,15:00:00
790,2025-11-08 15:00:00,15,7,8978,12359.38,18092,1362,小雨,,2025-11-08,15:00:00
791,2025-11-08 15:00:00,15,8,4661,6278.76,17450,1770,小雨,,2025-11-08,15:00:00
792,2025-11-08 15:00:00,15,9,1581,1398.24,13116,2895,晴天,,2025-11-08,15:00:00
793,2025-11-08 16:00:00,16,1,6667,7839.2,7757,972,晴天,,2025-11-08,16:00:00
794,2025-11-08 16:00:00,16,2,2569,2736.56,5038,2036,阴天,,2025-11-08,16:00:00
795,2025-11-08 16:00:00,16,3,8109,8883.42,10841,1628,晴天,,2025-11-08,16:00:00
796,2025-11-08 16:00:00,16,4,7329,8575.11,14874,1021,小雨,,2025-11-08,16:00:00
797,2025-11-08 16:00:00,16,5,10820,14586.05,6027,1321,小雨,,2025-11-08,16:00:00
798,2025-11-08 16:00:00,16,6,9697,14241.55,10954,2653,小雨,,2025-11-08,16:00:00
799,2025-11-08 16:00:00,16,7,9802,13672.67,15803,2879,多云,,2025-11-08,16:00:00
800,2025-11-08 16:00:00,16,8,3063,4248.29,12661,1628,小雨,,2025-11-08,16:00:00
801,2025-11-08 16:00:00,16,9,4467,5070.68,5715,2570,阴天,,2025-11-08,16:00:00
802,2025-11-08 17:00:00,17,1,2490,3246.31,6502,2243,小雨,,2025-11-08,17:00:00
803,2025-11-08 17:00:00,17,2,7800,10796.81,8788,531,多云,,2025-11-08,17:00:00
804,2025-11-08 17:00:00,17,3,12820,18527.33,9016,1123,阴天,,2025-11-08,17:00:00
805,2025-11-08 17:00:00,17,4,8053,10010.78,10773,2570,阴天,,2025-11-08,17:00:00
806,2025-11-08 17:00:00,17,5,4262,3511.76,13612,2830,多云,,2025-11-08,17:00:00
807,2025-11-08 17:00:00,17,6,1711,1369.76,16901,1300,多云,,2025-11-08,17:00:00
808,2025-11-08 17:00:00,17,7,14625,13610.81,16434,2706,阴天,,2025-11-08,17:00:00
809,2025-11-08 17:00:00,17,8,2924,2410.25,6697,2969,小雨,,2025-11-08,17:00:00
810,2025-11-08 17:00:00,17,9,3469,5014.83,8704,1311,晴天,,2025-11-08,17:00:00
811,2025-11-08 18:00:00,18,1,13073,14959.41,11116,1608,小雨,,2025-11-08,18:00:00
812,2025-11-08 18:00:00,18,2,2624,3651.74,9770,2918,小雨,,2025-11-08,18:00:00
813,2025-11-08 18:00:00,18,3,11720,9396.31,5578,944,多云,,2025-11-08,18:00:00
814,2025-11-08 18:00:00,18,4,13767,13635.61,10263,733,小雨,,2025-11-08,18:00:00
815,2025-11-08 18:00:00,18,5,7214,6672.64,6411,2266,小雨,,2025-11-08,18:00:00
816,2025-11-08 18:00:00,18,6,3686,4606.77,6778,2031,阴天,,2025-11-08,18:00:00
817,2025-11-08 18:00:00,18,7,8904,8710.29,12736,2464,阴天,,2025-11-08,18:00:00
818,2025-11-08 18:00:00,18,8,7837,10457.96,10807,2961,多云,,2025-11-08,18:00:00
819,2025-11-08 18:00:00,18,9,5345,6761.67,15367,989,阴天,,2025-11-08,18:00:00
820,2025-11-08 19:00:00,19,1,5553,5574.84,13290,2161,小雨,,2025-11-08,19:00:00
821,2025-11-08 19:00:00,19,2,5750,5143.37,6807,2149,小雨,,2025-11-08,19:00:00
822,2025-11-08 19:00:00,19,3,9362,10962.44,15863,2091,晴天,,2025-11-08,19:00:00
823,2025-11-08 19:00:00,19,4,5144,4456.51,7492,2591,多云,,2025-11-08,19:00:00
824,2025-11-08 19:00:00,19,5,12932,17267.53,10766,1122,多云,,2025-11-08,19:00:00
825,2025-11-08 19:00:00,19,6,5136,5561.29,8833,2018,小雨,,2025-11-08,19:00:00
826,2025-11-08 19:00:00,19,7,2595,2282.22,10171,1536,小雨,,2025-11-08,19:00:00
