id,name,brand_id,address,district_id,price_min,price_max,price_avg,rating,review_count,shop_type,business_hours,is_24h,open_date,status,coordinates_lng,coordinates_lat
2490,秀山县重庆老火锅,,秀山县153号,34,92,128,108,4.1,635,老字号,9:00-23:00,False,2022-04-05,1,106.4776506,29.5635626
2491,江北区地道火锅,8,江北区307号,2,179,237,199,4.3,2849,网红店,10:00-23:00,False,2010-10-15,1,106.4965693,29.5640942
2492,璧山区老老火锅,1,璧山区106号,18,64,123,88,4.1,3803,连锁,10:00-23:00,False,2018-10-27,1,106.520056,29.5309079
2493,渝北区地道老火锅,2,渝北区176号,8,154,191,167,3.8,4845,网红店,9:00-23:00,False,2006-06-21,1,106.5308956,29.5246843
2494,巴南区重庆老火锅,7,巴南区147号,9,46,99,64,4.3,2814,社区店,11:00-23:00,False,2023-12-10,1,106.5515033,29.5195163
2495,城口县重庆老火锅,9,城口县408号,25,85,125,98,4.6,3698,连锁,11:00-23:00,False,2014-05-31,1,106.5458493,29.5229694
2496,彭水县地道火锅,7,彭水县412号,36,157,201,172,4.1,4834,网红店,9:00-23:00,False,2022-06-23,1,106.587715,29.5720992
2497,巴南区重庆火锅,,巴南区69号,9,73,134,84,4.0,1893,老字号,11:00-23:00,False,2020-12-22,1,106.5182045,29.5774562
2498,渝中区老老火锅,6,渝中区304号,1,143,187,156,4.2,3648,网红店,9:00-23:00,False,2015-03-30,1,106.5957834,29.5691543
2499,江北区老火锅,5,江北区145号,2,121,179,149,3.6,1435,连锁,11:00-23:00,False,2012-05-13,1,106.5508419,29.5406615
2500,渝北区地道老火锅,8,渝北区148号,8,65,129,88,4.4,2063,连锁,10:00-23:00,False,2022-04-02,1,106.5865251,29.5840414
2501,巴南区老老火锅,9,巴南区492号,9,152,191,170,4.4,3645,网红店,10:00-23:00,False,2019-12-16,1,106.5637435,29.542662
2502,秀山县老火锅,4,秀山县195号,34,110,171,138,4.3,1697,老字号,9:00-23:00,False,2016-08-15,1,106.4811429,29.535154
2503,石柱县地道老火锅,5,石柱县99号,33,157,227,180,4.1,1365,网红店,10:00-23:00,False,2012-03-24,1,106.535777,29.5370026
2504,石柱县重庆火锅,,石柱县152号,33,186,264,214,4.4,2615,网红店,10:00-23:00,False,2018-12-12,1,106.4747795,29.5141605
2505,北碚区重庆火锅,9,北碚区348号,7,104,157,127,3.9,3226,老字号,11:00-23:00,False,2007-12-28,1,106.5679755,29.5735878
2506,江津区地道老火锅,9,江津区443号,14,119,175,136,4.1,4447,网红店,9:00-23:00,False,2023-09-14,1,106.5994376,29.6255203
2507,梁平区重庆火锅,2,梁平区392号,23,187,252,206,4.1,2421,网红店,9:00-23:00,False,2013-12-19,1,106.5494794,29.6067357
2508,綦江区重庆老火锅,1,綦江区289号,16,92,145,119,4.8,4450,连锁,10:00-23:00,False,2019-03-17,1,106.5752916,29.6310784
2509,南岸区重庆火锅,9,南岸区152号,3,86,128,97,4.7,1938,连锁,9:00-23:00,False,2005-12-20,1,106.4623634,29.6098073
2510,城口县重庆老火锅,5,城口县301号,25,141,198,161,3.8,1395,网红店,11:00-23:00,False,2021-12-22,1,106.4814042,29.5648814
2511,合川区重庆老火锅,2,合川区76号,13,72,117,87,3.6,793,社区店,11:00-23:00,False,2005-12-23,1,106.5263148,29.5873085
2512,大渡口区重庆老火锅,,大渡口区70号,6,143,202,159,3.8,4846,网红店,11:00-23:00,False,2024-04-25,1,106.607543,29.5547921
2513,沙坪坝区地道火锅,8,沙坪坝区381号,4,66,105,81,4.3,691,社区店,9:00-23:00,False,2022-05-04,1,106.4823358,29.5802601
2514,梁平区老老火锅,10,梁平区11号,23,36,107,66,4.1,4621,社区店,11:00-23:00,False,2024-04-18,1,106.4627257,29.5913038
2515,沙坪坝区重庆火锅,8,沙坪坝区284号,4,211,270,241,4.2,3002,网红店,11:00-23:00,False,2009-12-14,1,106.5628262,29.6338288
2516,巴南区重庆老火锅,3,巴南区85号,9,189,265,217,4.3,495,网红店,9:00-23:00,False,2012-04-05,1,106.5342224,29.5308931
2517,武隆区老火锅,6,武隆区425号,24,92,150,112,4.1,4862,老字号,9:00-23:00,False,2022-08-08,1,106.5360287,29.6123296
2518,石柱县重庆火锅,9,石柱县39号,33,104,151,126,4.5,1547,连锁,00:00-24:00,True,2012-09-09,1,106.544221,29.555494
2519,渝中区重庆火锅,10,渝中区412号,1,63,106,84,4.8,2257,社区店,11:00-23:00,False,2009-02-25,1,106.5507965,29.5798701
2520,沙坪坝区老老火锅,,沙坪坝区413号,4,195,240,220,3.7,3485,网红店,9:00-23:00,False,2015-12-13,1,106.4803966,29.627857
2521,沙坪坝区老老火锅,3,沙坪坝区301号,4,55,106,68,4.6,1477,社区店,10:00-23:00,False,2022-01-28,1,106.5408867,29.6286093
2522,渝中区地道火锅,,渝中区416号,1,174,233,204,4.4,4166,网红店,10:00-23:00,False,2015-05-02,1,106.5960221,29.5781309
2523,奉节县重庆火锅,3,奉节县280号,30,98,164,123,3.6,2265,网红店,10:00-23:00,False,2023-07-19,1,106.5403654,29.4926144
2524,巫溪县地道火锅,4,巫溪县160号,32,165,220,186,3.9,971,网红店,10:00-23:00,False,2007-12-29,1,106.6369069,29.6177163
2525,大足区地道火锅,10,大足区347号,17,133,186,146,4.6,1641,老字号,10:00-23:00,False,2010-06-12,1,106.5109827,29.5094986
2526,渝北区地道老火锅,,渝北区329号,8,38,106,61,3.9,3558,社区店,11:00-23:00,False,2024-09-14,1,106.5851135,29.5270713
2527,北碚区地道老火锅,2,北碚区140号,7,65,125,78,4.0,2152,社区店,9:00-23:00,False,2010-09-23,1,106.5303257,29.5387523
2528,大足区地道火锅,2,大足区369号,17,76,133,98,4.4,1714,老字号,11:00-23:00,False,2006-06-25,1,106.4760625,29.5169523
2529,江津区地道老火锅,4,江津区336号,14,89,124,99,4.2,946,连锁,10:00-23:00,False,2008-12-19,1,106.5766119,29.5689193
2530,北碚区地道老火锅,5,北碚区355号,7,115,157,130,4.6,2221,网红店,11:00-23:00,False,2016-11-26,1,106.5937102,29.5699164
2531,潼南区重庆火锅,1,潼南区28号,20,60,123,82,4.7,4452,社区店,9:00-23:00,False,2021-12-24,1,106.583468,29.5683288
2532,南岸区老火锅,,南岸区221号,3,69,128,88,4.7,2822,社区店,9:00-23:00,False,2011-11-08,1,106.4836425,29.552134
2533,万州区老火锅,7,万州区148号,10,207,262,237,3.6,167,网红店,10:00-23:00,False,2023-06-03,1,106.5493157,29.5833149
2534,沙坪坝区重庆火锅,10,沙坪坝区205号,4,207,250,224,3.8,4210,网红店,10:00-23:00,False,2006-04-05,1,106.4748471,29.5909442
2535,渝中区地道老火锅,,渝中区132号,1,93,161,122,4.2,2776,老字号,9:00-23:00,False,2013-08-16,1,106.5787464,29.597572
2536,巴南区老老火锅,1,巴南区451号,9,79,118,90,4.6,3214,连锁,10:00-23:00,False,2019-12-18,1,106.5824764,29.5018694
2537,渝北区地道老火锅,,渝北区186号,8,225,291,249,3.5,3117,网红店,11:00-23:00,False,2025-05-05,1,106.590503,29.5375153
2538,酉阳县地道火锅,,酉阳县439号,35,62,120,90,3.5,3442,连锁,11:00-23:00,False,2015-04-27,1,106.4688615,29.562465
2539,巴南区地道火锅,5,巴南区231号,9,67,128,97,4.7,3120,老字号,10:00-23:00,False,2017-06-29,1,106.5193337,29.5036032
2540,秀山县重庆火锅,2,秀山县496号,34,81,148,110,4.1,209,老字号,9:00-23:00,False,2015-05-08,1,106.5230675,29.5914854
2541,北碚区地道老火锅,7,北碚区474号,7,89,124,103,4.0,514,老字号,11:00-23:00,False,2013-03-02,1,106.5686547,29.5832861
2542,南岸区老火锅,8,南岸区169号,3,106,140,120,4.7,1003,老字号,9:00-23:00,False,2011-09-27,1,106.5062564,29.5943759
2543,北碚区老老火锅,,北碚区385号,7,47,104,71,3.8,3115,社区店,11:00-23:00,False,2013-06-06,1,106.5519756,29.5341377
2544,万州区重庆火锅,7,万州区170号,10,99,144,122,3.7,2559,老字号,11:00-23:00,False,2025-06-07,1,106.5465234,29.5548574
2545,南岸区老火锅,10,南岸区249号,3,118,172,146,4.6,1990,连锁,10:00-23:00,False,2008-07-27,1,106.4611076,29.5887674
2546,渝中区地道火锅,2,渝中区99号,1,91,158,114,4.4,65,连锁,11:00-23:00,False,2018-07-30,1,106.6378694,29.5507369
2547,忠县重庆火锅,5,忠县211号,28,110,162,121,4.7,4830,连锁,9:00-23:00,False,2024-11-26,1,106.5577361,29.5155113
2548,南岸区重庆老火锅,8,南岸区404号,3,208,260,218,3.6,1758,网红店,11:00-23:00,False,2013-08-08,1,106.5584902,29.600616
2549,垫江县地道老火锅,7,垫江县361号,27,221,294,245,4.8,1886,网红店,9:00-23:00,False,2022-09-02,1,106.5705259,29.549746
2550,南岸区老火锅,6,南岸区155号,3,94,151,123,4.5,225,连锁,10:00-23:00,False,2007-12-24,1,106.4760555,29.5754995
2551,大渡口区重庆火锅,,大渡口区37号,6,72,135,97,4.4,3616,连锁,9:00-23:00,False,2014-06-25,1,106.5720683,29.5538765
2552,沙坪坝区老老火锅,5,沙坪坝区327号,4,119,185,148,4.6,4440,连锁,11:00-23:00,False,2025-02-09,1,106.5248585,29.5911059
2553,江津区重庆老火锅,4,江津区261号,14,106,142,121,3.9,3177,连锁,10:00-23:00,False,2010-08-22,1,106.5361849,29.6228983
2554,垫江县地道火锅,6,垫江县276号,27,48,101,69,4.3,927,社区店,10:00-23:00,False,2017-03-11,1,106.5506164,29.5485547
2555,沙坪坝区重庆火锅,5,沙坪坝区222号,4,195,239,207,4.2,2346,网红店,11:00-23:00,False,2007-06-02,1,106.5254855,29.6230889
2556,涪陵区老老火锅,1,涪陵区74号,11,115,170,129,4.2,4457,连锁,9:00-23:00,False,2013-08-31,1,106.5907549,29.5257288
2557,渝北区地道老火锅,,渝北区295号,8,116,171,127,4.1,3557,老字号,10:00-23:00,False,2012-12-04,1,106.5847368,29.5214828
2558,江北区地道老火锅,1,江北区383号,2,126,177,146,4.8,4829,老字号,9:00-23:00,False,2014-07-28,1,106.5112596,29.5286651
2559,酉阳县重庆老火锅,,酉阳县274号,35,110,158,120,4.7,913,网红店,9:00-23:00,False,2010-10-21,1,106.5042994,29.5184355
2560,九龙坡区地道老火锅,,九龙坡区324号,5,41,107,69,3.7,3585,社区店,9:00-23:00,False,2018-10-31,1,106.5502406,29.5668233
2561,渝北区老老火锅,3,渝北区303号,8,116,186,142,3.5,2190,网红店,10:00-23:00,False,2020-12-18,1,106.5975407,29.5299854
2562,九龙坡区重庆老火锅,8,九龙坡区12号,5,88,150,113,3.9,3116,老字号,9:00-23:00,False,2023-12-23,1,106.5424356,29.5403165
2563,涪陵区重庆老火锅,,涪陵区299号,11,60,121,90,4.6,4826,老字号,10:00-23:00,False,2015-12-28,1,106.5597189,29.4995733
2564,大渡口区老火锅,,大渡口区425号,6,134,177,155,4.3,1424,网红店,11:00-23:00,False,2006-11-02,1,106.624032,29.5204061
2565,北碚区老火锅,5,北碚区275号,7,65,132,84,3.8,3931,社区店,9:00-23:00,False,2011-02-25,1,106.5873946,29.5869162
2566,九龙坡区重庆老火锅,,九龙坡区211号,5,144,197,169,4.4,795,网红店,11:00-23:00,False,2005-12-29,1,106.5637948,29.5307669
2567,北碚区地道老火锅,4,北碚区453号,7,54,95,75,4.4,1236,社区店,11:00-23:00,False,2009-08-12,1,106.5441944,29.5386592
2568,九龙坡区老火锅,1,九龙坡区168号,5,111,157,128,3.9,2138,网红店,00:00-24:00,True,2019-07-04,1,106.5916681,29.5779013
2569,九龙坡区重庆火锅,,九龙坡区230号,5,45,121,74,4.0,825,社区店,9:00-23:00,False,2008-01-12,1,106.5969097,29.5793294
2570,江北区重庆老火锅,,江北区320号,2,87,146,102,4.1,87,老字号,11:00-23:00,False,2023-02-21,1,106.4945457,29.5046142
2571,渝北区地道火锅,6,渝北区169号,8,123,175,142,4.6,3942,老字号,11:00-23:00,False,2020-12-29,1,106.5621557,29.5290997
2572,武隆区重庆老火锅,3,武隆区67号,24,210,252,225,4.3,98,网红店,9:00-23:00,False,2011-03-26,1,106.5587998,29.56006
2573,万州区重庆老火锅,6,万州区188号,10,75,133,87,4.3,3753,社区店,10:00-23:00,False,2018-03-25,1,106.5448162,29.5302704
2574,江北区地道火锅,,江北区111号,2,191,229,206,4.5,1785,网红店,9:00-23:00,False,2025-02-16,1,106.5372987,29.5151074
2575,渝北区地道老火锅,2,渝北区88号,8,111,165,125,3.5,4438,网红店,11:00-23:00,False,2015-08-09,1,106.5781455,29.5721952
2576,江北区重庆老火锅,6,江北区431号,2,121,172,137,3.6,2182,网红店,9:00-23:00,False,2016-09-26,1,106.5342604,29.5537277
2577,江北区地道老火锅,3,江北区349号,2,59,119,75,4.0,3687,社区店,10:00-23:00,False,2022-10-17,1,106.5437551,29.5258448
2578,渝北区重庆火锅,,渝北区327号,8,32,100,61,3.6,1802,社区店,9:00-23:00,False,2016-08-27,1,106.6018616,29.5773846
2579,北碚区老老火锅,7,北碚区259号,7,59,111,71,4.2,2628,社区店,9:00-23:00,False,2025-05-05,1,106.6080364,29.5834812
2580,渝北区地道火锅,1,渝北区143号,8,63,126,77,3.8,427,社区店,10:00-23:00,False,2025-04-16,1,106.5300727,29.5531178
2581,九龙坡区重庆老火锅,4,九龙坡区59号,5,82,150,100,4.5,3573,老字号,10:00-23:00,False,2021-09-27,1,106.585992,29.5179253
2582,沙坪坝区地道火锅,,沙坪坝区483号,4,108,170,129,4.1,3507,老字号,10:00-23:00,False,2018-10-22,1,106.5069056,29.5903107
2583,江北区重庆老火锅,7,江北区267号,2,90,147,111,4.5,3926,连锁,10:00-23:00,False,2025-08-16,1,106.5699262,29.5458857
2584,巴南区老火锅,1,巴南区399号,9,104,166,124,4.0,651,连锁,00:00-24:00,True,2019-05-22,1,106.5604747,29.5103493
2585,大渡口区重庆火锅,,大渡口区107号,6,92,141,103,3.7,492,连锁,9:00-23:00,False,2022-03-30,1,106.6405519,29.5292246
2586,云阳县重庆火锅,9,云阳县361号,29,193,248,207,4.3,1636,网红店,10:00-23:00,False,2014-10-02,1,106.5306599,29.5289577
2587,南岸区老老火锅,4,南岸区156号,3,129,185,141,3.8,3781,老字号,11:00-23:00,False,2017-10-31,1,106.4600968,29.5562197
2588,巴南区老火锅,9,巴南区20号,9,72,121,84,3.6,1412,社区店,9:00-23:00,False,2016-06-11,1,106.5953804,29.5157687
2589,九龙坡区老火锅,,九龙坡区478号,5,58,125,76,3.6,629,社区店,9:00-23:00,False,2023-02-27,1,106.5566819,29.595715
2590,南岸区重庆火锅,2,南岸区31号,3,139,180,149,4.6,1535,老字号,11:00-23:00,False,2014-03-20,1,106.4611323,29.5790542
2591,沙坪坝区地道火锅,10,沙坪坝区249号,4,55,114,65,3.7,2396,社区店,11:00-23:00,False,2019-09-02,1,106.5087135,29.5837057
2592,渝中区重庆老火锅,1,渝中区319号,1,79,151,101,4.1,1034,连锁,11:00-23:00,False,2017-07-13,1,106.6320188,29.5838787
2593,巫山县重庆老火锅,1,巫山县289号,31,39,92,67,3.9,2957,社区店,9:00-23:00,False,2019-10-12,1,106.5258672,29.5506994
2594,北碚区地道火锅,2,北碚区243号,7,71,114,94,4.7,4052,老字号,11:00-23:00,False,2017-09-21,1,106.5737194,29.6080983
2595,江北区重庆老火锅,10,江北区197号,2,56,103,79,4.3,3918,社区店,10:00-23:00,False,2006-07-16,1,106.5095389,29.5204924
2596,奉节县重庆老火锅,6,奉节县264号,30,126,182,138,4.1,3643,老字号,10:00-23:00,False,2019-10-25,1,106.5727301,29.5160261
2597,渝北区地道火锅,7,渝北区376号,8,61,110,80,4.2,2296,社区店,11:00-23:00,False,2016-06-12,1,106.5972675,29.5284538
2598,渝中区地道老火锅,4,渝中区218号,1,160,202,173,4.6,1475,网红店,11:00-23:00,False,2022-07-25,1,106.6408049,29.5699164
2599,九龙坡区重庆火锅,,九龙坡区325号,5,126,174,140,4.5,1157,网红店,10:00-23:00,False,2017-06-12,1,106.5524331,29.5802374
2600,巴南区老火锅,6,巴南区364号,9,122,185,142,4.0,1769,网红店,10:00-23:00,False,2015-12-03,1,106.5624324,29.5275822
2601,大渡口区地道老火锅,8,大渡口区383号,6,44,117,70,4.7,3620,社区店,11:00-23:00,False,2007-04-28,1,106.6036448,29.5143774
2602,渝北区地道火锅,1,渝北区443号,8,56,113,79,3.9,3096,社区店,9:00-23:00,False,2006-09-17,1,106.6099589,29.509998
2603,酉阳县老火锅,,酉阳县444号,35,45,91,70,4.5,1276,社区店,10:00-23:00,False,2018-09-26,1,106.4701063,29.5012386
2604,永川区地道老火锅,,永川区2号,12,72,121,87,3.7,2747,社区店,00:00-24:00,True,2022-02-04,1,106.5317062,29.5897484
2605,南岸区地道火锅,4,南岸区314号,3,39,116,67,4.4,3928,社区店,10:00-23:00,False,2013-03-15,1,106.5360445,29.6035855
2606,巴南区地道老火锅,4,巴南区449号,9,114,160,132,4.5,1083,老字号,11:00-23:00,False,2011-08-01,1,106.5738613,29.5310469
2607,大渡口区老火锅,6,大渡口区303号,6,52,113,80,4.3,4169,社区店,9:00-23:00,False,2023-05-09,1,106.6378305,29.5214034
2608,九龙坡区重庆老火锅,5,九龙坡区439号,5,125,195,145,3.8,2454,连锁,00:00-24:00,True,2009-09-22,1,106.5543783,29.5712194
2609,南岸区重庆老火锅,9,南岸区480号,3,81,148,104,4.1,712,连锁,9:00-23:00,False,2019-04-17,1,106.5282636,29.5977232
2610,璧山区重庆火锅,10,璧山区20号,18,66,117,80,3.9,2906,社区店,9:00-23:00,False,2022-08-14,1,106.5495081,29.5028855
2611,九龙坡区重庆老火锅,,九龙坡区396号,5,70,130,86,4.4,2314,社区店,10:00-23:00,False,2024-04-09,1,106.6004897,29.5546966
2612,丰都县地道老火锅,10,丰都县411号,26,75,110,86,4.0,3922,社区店,11:00-23:00,False,2025-08-30,1,106.5285838,29.5752193
2613,开州区地道火锅,9,开州区204号,22,77,130,92,4.8,1958,连锁,9:00-23:00,False,2012-01-12,1,106.5148849,29.5696336
2614,南岸区地道火锅,3,南岸区261号,3,134,194,146,3.9,1564,网红店,9:00-23:00,False,2010-07-13,1,106.4932512,29.5880751
2615,合川区重庆老火锅,1,合川区10号,13,182,240,195,3.6,925,网红店,10:00-23:00,False,2011-03-30,1,106.5730024,29.5963291
2616,彭水县老火锅,10,彭水县75号,36,75,118,87,4.3,671,老字号,9:00-23:00,False,2006-11-08,1,106.5040188,29.5832231
2617,江北区地道火锅,1,江北区51号,2,214,285,237,3.8,3875,网红店,9:00-23:00,False,2011-01-24,1,106.5374078,29.5136953
2618,江北区重庆老火锅,10,江北区31号,2,115,166,139,4.5,2440,老字号,00:00-24:00,True,2024-03-17,1,106.5151081,29.5581731
2619,九龙坡区地道火锅,3,九龙坡区499号,5,49,91,66,4.3,3420,社区店,9:00-23:00,False,2009-09-08,1,106.5788607,29.5853647
2620,九龙坡区地道火锅,9,九龙坡区94号,5,59,126,87,4.5,218,老字号,10:00-23:00,False,2008-11-01,1,106.5544901,29.5227189
2621,大渡口区老老火锅,9,大渡口区32号,6,92,143,103,3.9,1649,连锁,11:00-23:00,False,2006-01-31,1,106.6306985,29.5365016
2622,南岸区地道火锅,10,南岸区476号,3,92,137,102,3.7,2897,连锁,11:00-23:00,False,2008-03-19,1,106.4866193,29.5970533
2623,沙坪坝区老老火锅,6,沙坪坝区278号,4,232,274,247,4.5,395,网红店,9:00-23:00,False,2006-07-21,1,106.5200711,29.6259763
2624,沙坪坝区重庆老火锅,,沙坪坝区463号,4,86,141,98,3.6,228,老字号,11:00-23:00,False,2020-04-28,1,106.5402331,29.5746832
2625,渝中区老火锅,10,渝中区480号,1,128,192,154,3.9,2766,网红店,11:00-23:00,False,2022-02-15,1,106.5549609,29.5989737
2626,北碚区重庆火锅,4,北碚区84号,7,221,266,238,4.5,4410,网红店,10:00-23:00,False,2007-05-19,1,106.5961084,29.5558137
2627,巫溪县老火锅,,巫溪县141号,32,66,124,81,4.2,3084,老字号,9:00-23:00,False,2018-06-13,1,106.6225538,29.5526576
2628,巴南区老老火锅,7,巴南区347号,9,86,128,101,4.1,3374,老字号,9:00-23:00,False,2010-05-05,1,106.6037224,29.5596728
2629,巴南区老火锅,10,巴南区116号,9,53,97,69,4.1,4253,社区店,11:00-23:00,False,2023-04-10,1,106.5432041,29.5651945
2630,巫山县重庆老火锅,9,巫山县189号,31,53,107,81,3.6,2407,连锁,9:00-23:00,False,2024-09-10,1,106.5993369,29.5583346
2631,九龙坡区地道老火锅,4,九龙坡区203号,5,59,116,89,3.6,2770,老字号,11:00-23:00,False,2016-12-19,1,106.6194927,29.5542787
2632,忠县老老火锅,8,忠县206号,28,66,108,77,4.6,4164,社区店,10:00-23:00,False,2011-05-18,1,106.563635,29.5302888
2633,丰都县老火锅,4,丰都县158号,26,120,179,136,4.6,4787,老字号,00:00-24:00,True,2014-03-21,1,106.5324186,29.5896993
2634,九龙坡区老老火锅,6,九龙坡区248号,5,198,246,209,4.0,3203,网红店,11:00-23:00,False,2021-03-11,1,106.6051218,29.5449383
2635,渝中区老老火锅,7,渝中区135号,1,42,115,67,3.7,3397,社区店,9:00-23:00,False,2018-02-15,1,106.5535245,29.5526082
2636,大足区地道老火锅,,大足区438号,17,93,145,106,4.5,3626,连锁,11:00-23:00,False,2012-12-17,1,106.5513829,29.5150669
2637,南岸区老火锅,2,南岸区123号,3,105,159,129,4.4,196,老字号,10:00-23:00,False,2019-04-06,1,106.4987724,29.6109473
2638,江北区地道火锅,,江北区181号,2,109,167,121,4.0,2510,网红店,10:00-23:00,False,2013-02-11,1,106.5529101,29.5354669
2639,北碚区地道老火锅,,北碚区250号,7,73,148,98,3.6,320,老字号,10:00-23:00,False,2023-03-02,1,106.5516485,29.5363351
2640,大渡口区地道老火锅,9,大渡口区401号,6,96,153,121,4.5,1813,老字号,11:00-23:00,False,2012-02-25,1,106.6394613,29.5714305
2641,南岸区地道火锅,6,南岸区61号,3,62,135,89,4.5,1202,社区店,11:00-23:00,False,2020-02-20,1,106.483469,29.5520154
2642,渝中区重庆老火锅,,渝中区137号,1,201,256,213,3.9,1603,网红店,11:00-23:00,False,2010-08-12,1,106.5923691,29.5316924
2643,秀山县地道火锅,7,秀山县209号,34,64,130,91,4.6,3506,连锁,10:00-23:00,False,2025-05-14,1,106.4666866,29.6049357
2644,九龙坡区重庆火锅,,九龙坡区461号,5,56,128,84,4.4,1046,老字号,9:00-23:00,False,2013-05-29,1,106.5371933,29.5756458
2645,璧山区老老火锅,2,璧山区305号,18,55,126,85,4.1,3342,社区店,11:00-23:00,False,2009-12-20,1,106.4652748,29.509063
2646,巫溪县老老火锅,,巫溪县179号,32,213,280,234,4.5,2701,网红店,10:00-23:00,False,2014-02-11,1,106.5773026,29.6128728
2647,城口县重庆老火锅,,城口县254号,25,55,113,76,4.5,4480,社区店,10:00-23:00,False,2010-05-11,1,106.538968,29.5033433
2648,铜梁区重庆火锅,4,铜梁区27号,19,122,175,148,3.9,118,连锁,11:00-23:00,False,2007-12-22,1,106.566967,29.5327282
2649,巴南区老老火锅,7,巴南区114号,9,81,130,91,3.9,2130,连锁,10:00-23:00,False,2018-02-07,1,106.583424,29.5009712
2650,北碚区重庆火锅,9,北碚区150号,7,37,89,63,4.3,1688,社区店,9:00-23:00,False,2020-01-30,1,106.5856284,29.5664012
2651,九龙坡区老老火锅,7,九龙坡区192号,5,229,285,249,4.6,1686,网红店,11:00-23:00,False,2011-06-27,1,106.5602816,29.5683705
2652,巴南区地道老火锅,,巴南区432号,9,110,168,135,3.8,1011,老字号,11:00-23:00,False,2024-09-07,1,106.6130535,29.5091441
2653,渝中区重庆火锅,10,渝中区198号,1,152,215,167,4.2,1935,网红店,10:00-23:00,False,2024-04-26,1,106.6434792,29.5231022
2654,沙坪坝区重庆火锅,1,沙坪坝区4号,4,124,179,139,4.6,3473,老字号,9:00-23:00,False,2019-06-28,1,106.5022301,29.569557
2655,大渡口区老老火锅,10,大渡口区142号,6,64,119,89,3.6,3129,连锁,10:00-23:00,False,2012-03-15,1,106.6385633,29.5131292
2656,渝北区重庆老火锅,6,渝北区472号,8,64,101,78,4.2,2012,社区店,11:00-23:00,False,2023-10-30,1,106.5683375,29.5551189
2657,渝北区地道火锅,9,渝北区1号,8,96,167,123,4.3,1378,老字号,9:00-23:00,False,2022-10-28,1,106.6035709,29.537566
2658,巫山县地道老火锅,,巫山县45号,31,103,177,132,3.8,425,网红店,9:00-23:00,False,2008-06-16,1,106.6182411,29.5592196
2659,北碚区重庆老火锅,10,北碚区345号,7,107,169,123,4.4,4503,老字号,9:00-23:00,False,2020-10-08,1,106.5905582,29.5869135
2660,南岸区老火锅,,南岸区343号,3,169,243,198,4.2,2238,网红店,10:00-23:00,False,2007-09-26,1,106.5465533,29.6231372
2661,渝中区重庆火锅,5,渝中区75号,1,62,113,90,4.1,1186,连锁,10:00-23:00,False,2013-07-26,1,106.6313971,29.5559092
2662,巴南区老火锅,8,巴南区430号,9,71,138,95,3.6,920,老字号,9:00-23:00,False,2009-06-13,1,106.5544129,29.5359755
2663,渝北区重庆老火锅,6,渝北区471号,8,127,179,137,4.3,4759,连锁,10:00-23:00,False,2011-07-17,1,106.5329798,29.5396281
2664,万州区老老火锅,9,万州区71号,10,206,251,226,3.6,785,网红店,10:00-23:00,False,2012-07-18,1,106.5852038,29.5849454
2665,南川区地道火锅,2,南川区298号,15,80,140,95,4.1,3047,连锁,9:00-23:00,False,2018-04-06,1,106.6097376,29.5445834
2666,彭水县老老火锅,5,彭水县143号,36,87,125,102,4.0,1247,连锁,11:00-23:00,False,2020-01-17,1,106.5131139,29.5182114
2667,巴南区重庆火锅,9,巴南区304号,9,166,244,194,4.5,4408,网红店,11:00-23:00,False,2007-10-08,1,106.5565631,29.5036709
2668,江北区老火锅,,江北区126号,2,185,227,201,3.9,4262,网红店,11:00-23:00,False,2017-12-04,1,106.5758975,29.5146839
2669,大渡口区地道火锅,9,大渡口区395号,6,38,81,61,4.5,3617,社区店,10:00-23:00,False,2025-06-15,1,106.6139827,29.5185907
2670,渝中区老火锅,6,渝中区283号,1,60,125,75,4.0,1381,社区店,11:00-23:00,False,2009-01-07,1,106.6124234,29.5638842
2671,巴南区重庆火锅,,巴南区318号,9,77,127,99,4.0,2160,老字号,11:00-23:00,False,2022-07-09,1,106.5914583,29.5437987
2672,南岸区重庆老火锅,5,南岸区107号,3,83,131,105,4.0,1843,老字号,9:00-23:00,False,2017-09-01,1,106.4913491,29.5849845
2673,渝北区地道火锅,4,渝北区229号,8,88,147,104,4.5,3166,老字号,10:00-23:00,False,2009-06-15,1,106.5582506,29.5110249
2674,合川区重庆火锅,9,合川区264号,13,37,87,65,4.2,4398,社区店,10:00-23:00,False,2016-08-27,1,106.5553801,29.5559002
2675,沙坪坝区老火锅,,沙坪坝区318号,4,118,177,147,4.5,2723,老字号,9:00-23:00,False,2023-04-02,1,106.5273667,29.5618599
2676,北碚区老火锅,,北碚区204号,7,47,98,76,3.6,176,社区店,9:00-23:00,False,2017-01-25,1,106.5542318,29.5701915
2677,渝中区地道老火锅,10,渝中区478号,1,68,115,90,4.3,3300,社区店,10:00-23:00,False,2018-01-13,1,106.5764758,29.5419503
2678,大渡口区老火锅,,大渡口区95号,6,42,85,64,4.0,1747,社区店,11:00-23:00,False,2018-08-31,1,106.6076781,29.5534792
2679,大渡口区重庆老火锅,,大渡口区29号,6,78,119,98,4.6,4501,老字号,10:00-23:00,False,2009-06-16,1,106.6409313,29.5746497
2680,巴南区老老火锅,6,巴南区150号,9,156,218,176,3.5,731,网红店,11:00-23:00,False,2024-03-06,1,106.6031379,29.5614341
